"788","2.3 - Tercer ciclo"
"789","2.3.1 - Conocimiento del Medio Natural, Social y Cultural"
"790","2.3.1.1 - El  entorno: Conocimiento, construcción y su conservación"
"799","2.3.1.10 - Paisajes"
"800","2.3.1.11 - Materiales y aplicaciones, fuentes de energía"
"801","2.3.1.12 - La vida y la convivencia en sociedad"
"802","2.3.1.13 - Identificación y descripción de relaciones entre población, organización social y política, cultural, servicios"
"803","2.3.1.14 - Cambio y continuidad en el tiempo"
"804","2.3.1.15 - Entorno, tecnología y sociedad"
"805","2.3.1.16 - Conexiones con otras áreas"
"806","2.3.1.17 - Personajes relevantes"
"791","2.3.1.2 - El mundo de los seres vivos; diversidad"
"792","2.3.1.3 - La salud y el desarrollo personal; funcionamiento del cuerpo humano e identidad personal"
"793","2.3.1.4 - Personas, culturas y organización social"
"794","2.3.1.5 - Cambios en el tiempo"
"795","2.3.1.6 - Materia y energía"
"796","2.3.1.7 - Objetos, máquinas y tecnologías"
"797","2.3.1.8 - El conocimiento  y defensa del hombre y el resto de los seres vivos"
"798","2.3.1.9 - Proyectos de investigación: Estudios de campo y vida saludable"
"918","2.3.10 - Lengua Valenciana y Literatura"
"919","2.3.10.1 - Las lenguas y los hablantes"
"920","2.3.10.2 - Hablar, escuchar y conversar"
"921","2.3.10.3 - Leer y escribir: Comprensión y composición de textos escritos"
"922","2.3.10.4 - Educación literaria"
"923","2.3.10.5 - Conocimiento de la lengua"
"924","2.3.10.6 - La lengua como instrumento de aprendizaje"
"925","2.3.11 - Lengua Catalana y Literatura"
"926","2.3.11.1 - Dimensión comunicativa"
"935","2.3.11.10 - Producción de canciones con entonación, vista y gestos adecuados a la situación comunicativa"
"927","2.3.11.2 - Hablar y conversar"
"928","2.3.11.3 - Escuchar y comprender"
"929","2.3.11.4 - Leer y comprender"
"930","2.3.11.5 - Escritura"
"931","2.3.11.6 - Conocimiento de la lengua, su fundamento y aprendizaje"
"932","2.3.11.7 - Dimensión y educación literaria"
"933","2.3.11.8 - Contenidos comunes con otras áreas"
"934","2.3.11.9 - Interacción, comprensión y expresión de mensajes orales, escritos y audiovisuales vinculados a contenidos de otras"
"936","2.3.12 - Lengua Asturiana y Literatura"
"937","2.3.12.1 - Escuchar, hablar y conversar"
"938","2.3.12.2 - Leer y escribir"
"939","2.3.12.3 - Educación literaria"
"940","2.3.12.4 - Conocimiento de la lengua"
"941","2.3.12.5 - Aspectos socioculturales"
"807","2.3.2 - Educación Artística"
"808","2.3.2.1 - Observación plástica"
"809","2.3.2.2 - Expresión y creación plástica"
"810","2.3.2.3 - Escucha"
"811","2.3.2.4 - Interpretación y creación musical"
"812","2.3.2.5 - Indagación sobre las posibilidades plásticas y expresivas de elementos naturales y de las estructuras geométricas"
"813","2.3.2.6 - Explorar y percibir"
"814","2.3.2.7 - Interpretar y crear"
"815","2.3.2.8 - Conexiones con otras áreas"
"816","2.3.3 - Educación Física"
"817","2.3.3.1 - El cuerpo, movimiento, imagen y percepción"
